-70.405215,-23.613774,-50.000000
-70.405211,-23.613673,-50.000000
-70.404419,-23.653646,-10.000000
-70.404832,-23.652893,-10.000000
-70.405400,-23.652361,-10.000000
-70.405736,-23.651652,-10.000000
-70.405869,-23.650908,-10.000000
-70.405398,-23.650364,-10.000000
-70.404950,-23.649789,-10.000000
-70.405073,-23.648907,-10.000000
-70.405873,-23.648486,-10.000000
-70.405280,-23.648339,-10.000000
-70.404814,-23.648199,-10.000000
-70.404967,-23.647333,-10.000000
-70.404972,-23.646487,-10.000000
-70.405034,-23.645796,-10.000000
-70.405874,-23.645777,-10.000000
-70.406491,-23.645483,-10.000000
-70.406065,-23.644692,-10.000000
-70.406276,-23.643890,-10.000000
-70.405947,-23.643117,-10.000000
-70.406134,-23.642327,-10.000000
-70.405769,-23.641826,-10.000000
-70.405365,-23.641049,-10.000000
-70.404587,-23.640602,-10.000000
-70.403818,-23.640129,-10.000000
-70.402988,-23.639788,-10.000000
-70.402200,-23.639329,-10.000000
-70.401609,-23.638676,-10.000000
-70.401177,-23.637939,-10.000000
-70.400745,-23.637201,-10.000000
-70.400352,-23.636452,-10.000000
-70.400009,-23.635680,-10.000000
-70.399539,-23.634957,-10.000000
-70.399264,-23.634147,-10.000000
-70.399362,-23.633308,-10.000000
-70.400186,-23.633384,-10.000000
-70.400733,-23.632916,-10.000000
-70.400138,-23.632284,-10.000000
-70.399685,-23.631549,-10.000000
-70.399742,-23.630703,-10.000000
-70.400109,-23.629940,-10.000000
-70.400186,-23.629071,-10.000000
-70.400154,-23.628183,-10.000000
-70.400177,-23.627306,-10.000000
-70.400343,-23.626467,-10.000000
-70.400552,-23.625644,-10.000000
-70.401004,-23.625102,-10.000000
-70.400182,-23.624741,-10.000000
-70.399426,-23.624249,-10.000000
-70.399389,-23.623404,-10.000000
-70.399593,-23.622595,-10.000000
-70.399233,-23.621829,-10.000000
-70.398912,-23.621050,-10.000000
-70.398340,-23.620389,-10.000000
-70.397552,-23.619954,-10.000000
-70.396782,-23.619488,-10.000000
-70.396098,-23.618878,-10.000000
-70.395594,-23.618150,-10.000000
-70.395121,-23.617429,-10.000000
-70.395016,-23.616578,-10.000000
-70.394983,-23.615702,-10.000000
-70.395070,-23.614833,-10.000000
-70.394947,-23.613989,-10.000000
-70.394815,-23.613673,-10.000000
-70.423653,-23.680061,-20.000000
-70.423094,-23.679372,-20.000000
-70.422549,-23.678677,-20.000000
-70.422034,-23.677972,-20.000000
-70.421548,-23.677254,-20.000000
-70.421089,-23.676527,-20.000000
-70.420527,-23.675840,-20.000000
-70.419904,-23.675173,-20.000000
-70.419550,-23.674390,-20.000000
-70.419411,-23.673541,-20.000000
-70.418847,-23.672857,-20.000000
-70.418075,-23.672408,-20.000000
-70.417290,-23.671974,-20.000000
-70.416522,-23.671468,-20.000000
-70.415959,-23.670788,-20.000000
-70.415609,-23.670019,-20.000000
-70.415333,-23.669222,-20.000000
-70.414788,-23.668527,-20.000000
-70.414099,-23.667904,-20.000000
-70.413404,-23.667273,-20.000000
-70.412748,-23.666621,-20.000000
-70.412130,-23.665946,-20.000000
-70.411528,-23.665272,-20.000000
-70.410939,-23.664595,-20.000000
-70.410354,-23.663916,-20.000000
-70.409845,-23.663208,-20.000000
-70.409407,-23.662473,-20.000000
-70.409024,-23.661715,-20.000000
-70.408715,-23.660930,-20.000000
-70.408484,-23.660094,-20.000000
-70.408363,-23.659241,-20.000000
-70.408291,-23.658369,-20.000000
-70.408264,-23.657480,-20.000000
-70.408237,-23.656594,-20.000000
